xi_d,s_bar,sigma_rel,n_real,seed,abs_err_xi_mm_median,abs_err_xi_mm_iqr,abs_err_xi_mm_p90,abs_err_xi_mm_p95,abs_err_s_pp_median,abs_err_s_pp_p95,bias_xi_mm,bias_s_pp,std_xi_mm,std_s_pp,crlb_xi_mm,crlb_s_pp,ratio_std_over_crlb_xi,ratio_std_over_crlb_s,boundary_hit_prob,coverage95_xi,coverage95_s,cond2,mass_coupling,n_starts,free_w,truth_model,corr_xi_s,ellipse_major,ellipse_minor,ellipse_angle_deg,n_real_requested,reduced
0.09736842105263158,0.05,0.001,5000,20260819,1.0663978735468274,1.1278819389334873,2.060315789473684,2.0603157894736843,0.20722231082258707,2.0415475678472603,-0.14999576242914958,0.5663018610786541,1.285149867292377,0.7436183253691301,2.0224725646485617,0.3396247497407411,0.6354350065142629,2.1895292552641856,0.1726,1.0,0.7248,154.6928941770884,exact,1,False,self_consistent_linear,-0.7831720541166447,0.06101505731021846,0.004602623229211468,174.49126338655034,5000,False
0.09736842105263158,0.05,0.003,5000,20260820,1.7728557247669512,1.1110042228925,2.7170948430456896,3.112499748965918,0.6912112185107983,2.2344655467393473,0.2505356063481121,0.8858053060537117,1.8313046947429361,0.7851857957404966,6.067417693945633,1.0188742492222145,0.30182604645305716,0.770640534236575,0.2074,1.0,0.871,154.69289417708836,exact,1,False,self_consistent_linear,-0.31956968820507453,0.08658222817047459,0.00743697999685499,178.32694177350467,5000,False
0.09736842105263158,0.15,0.0001,5000,20260821,0.04638689376107886,0.05776704998215616,0.11300576753930269,0.13721996870676972,0.02278274736200875,0.073996645587212,0.0011730911069349535,0.01608448078289186,0.14727343864065282,0.3505120170264318,0.06770335962194453,0.03400658179381513,2.175275192590552,10.307181684757872,0.0,0.944,0.9316,52.27338077265138,exact,1,False,self_consistent_linear,0.8131391348192177,0.007563224400096158,0.0018774977849264653,-156.17171836674248,5000,False
0.09736842105263158,0.15,0.0003,5000,20260822,0.1380903720838039,0.16502545211789083,0.3366340791264541,0.42013940824176416,0.060645442120953186,0.3234935030782649,-0.011736209390086676,0.05454802360364142,0.24598256954819214,0.33409935979153493,0.2031100788658336,0.1020197453814454,1.2110800750103512,3.2748499669584406,0.0,0.9406,0.8914,52.27338077265137,exact,1,False,self_consistent_linear,0.043514301978016055,0.011625875830265085,0.003337544591934502,-179.21913713713408,5000,False
0.09736842105263158,0.15,0.001,5000,20260823,0.4666488971639268,0.5880574540327257,1.7865849733085106,2.0603157894736817,0.12307630043776469,5.942361870149637,-0.21358408063306727,0.8914690253444689,0.8462699775374737,1.810473542863072,0.6770335962194476,0.3400658179381524,1.2499674791074493,5.323891574402054,0.0774,0.8624,0.7524,52.273380772651336,exact,1,False,self_consistent_linear,-0.8457121564788755,0.04297010471624211,0.008992219140199377,158.03932364598356,5000,False
0.09736842105263158,0.15,0.003,5000,20260824,1.1069351582921019,1.2121491455538114,2.060315789473681,2.0603157894736843,0.6763774303486223,6.131914121189617,-0.18486704580684576,1.7982916534629825,1.3112367842737642,2.2780113665913797,2.0311007886583337,1.0201974538144527,0.6455793782345564,2.2329122250541227,0.1822,0.9996,0.7104,52.27338077265139,exact,1,False,self_consistent_linear,-0.7780553323923423,0.06457837924236982,0.013731854715712949,163.25905498016095,5000,False
0.14473684210526316,0.01,0.0001,5000,20260825,0.3151795641747403,0.4049084470286829,0.8413986916265419,1.2228681537339603,0.01597667290890309,0.06540953221681083,-0.12760836554620442,0.01633012559286145,0.6758145703316573,0.06078043330458341,0.4762347237758239,0.028210307420798917,1.4190787370006661,2.154547002907567,0.0208,0.9186,0.9278,358.43518075595347,exact,1,False,self_consistent_linear,-0.44127355293388787,0.03193943319872735,0.0005454077410790485,179.5187188087618,5000,False
0.14473684210526316,0.01,0.0003,5000,20260826,0.9319781118603728,1.2436787114637213,3.0626315789473098,3.062631578947369,0.05457982203666001,0.3853851943116011,-0.40413537174447467,0.09858465980394038,1.4784523034617925,0.12958911355614078,1.4287041713274684,0.08463092226239656,1.0348204569796287,1.5312265315312552,0.13,0.8592,0.787,358.4351807559533,exact,1,False,self_consistent_linear,-0.5186308176588017,0.0698733798561886,0.0011079334354211184,179.4487436180483,5000,False
0.14473684210526316,0.01,0.001,5000,20260827,2.024007721095864,1.8687037136499671,3.062631578947369,3.2004835479164884,0.19943611668251232,0.533326102269196,-0.11463476242189591,0.21784534646096454,2.2129759053146065,0.1909676683092525,4.762347237758211,0.2821030742079876,0.464681761919638,0.676942882828908,0.182,1.0,0.9548,358.43518075595307,exact,1,False,self_consistent_linear,0.19337564252956682,0.10458363447694412,0.0018736194578191422,-179.7976231509719,5000,False
0.14473684210526316,0.01,0.003,5000,20260828,3.0624186852969215,1.8761879759656699,5.272083179453563,6.100900483916364,0.3648398622438138,1.480792463841844,0.7823405118394966,0.4660872174574276,3.259107237605617,0.5199884828486717,14.287041713274679,0.8463092226239657,0.22811631008100483,0.6144190196066365,0.1868,1.0,0.9642,358.4351807559534,exact,1,False,self_consistent_linear,0.6605346644554295,0.15406039809795333,0.003903079396141656,-178.7216908551258,5000,False
0.14473684210526316,0.05,0.0001,5000,20260829,0.06385873687550699,0.07934894080095546,0.15780180176729647,0.18661690362372957,0.018905059326362536,0.05442689660858492,-0.004209380449637561,0.0005825976073499556,0.09606942135918188,0.028016018026573025,0.09540062742166519,0.028289763568462304,1.0070103725268038,0.9903235125586396,0.0,0.95,0.9548,72.04858693113482,exact,1,False,self_consistent_linear,0.970062620380202,0.0045482714927386585,6.791667983739437e-05,-176.57359777855243,5000,False
0.14473684210526316,0.05,0.0003,5000,20260830,0.19460169565829782,0.24213312641480053,0.4973564095820648,0.6160811858720593,0.05550096165542508,0.15280973220636798,-0.0419366126951363,0.014629179992876107,0.3467248725008455,0.12390987555668516,0.28620188226499504,0.08486929070538675,1.2114695744027708,1.4600083790828766,0.0024,0.9314,0.9622,72.04858693113482,exact,1,False,self_consistent_linear,0.1266717105413004,0.016386619522774894,0.0012290607327381207,-179.4480805385738,5000,False
0.14473684210526316,0.05,0.001,5000,20260831,0.6535252823152184,0.8137320448013194,2.6218138365928674,3.062631578947368,0.16010063414850056,1.8717577270740073,-0.31656905134354774,0.32172995792974424,1.2172805867002447,0.5572951497814875,0.9540062742166513,0.2828976356846229,1.2759670660444782,1.9699533664634998,0.0866,0.8636,0.8324,72.04858693113484,exact,1,False,self_consistent_linear,-0.5732885388222643,0.05761664756601545,0.00455914761684212,176.80117194822375,5000,False
